'connected with', 2, 0, 5, 9, 0
'This is', 2, 0, 0, 7, 0
"in Me''", 2, 0, 7, 14, 0
'of seven', 2, 0, 5, 16, 0
'in place', 2, 0, 12, 26, 0
'flyweight champ', 2, 0, 4, 20, 0
'at the', 2, 0, 6, 10, 0
'now than', 2, 0, 8, 16, 0
'League hopes', 2, 0, 11, 15, 0
'penalty-kill unit', 2, 0, 3, 11, 0
'effective pitchers', 2, 0, 7, 9, 0
'to his', 2, 0, 13, 26, 0
'personal bests', 2, 0, 2, 9, 0
'the game', 2, 0, 2, 11, 0
"didn't seem", 2, 0, 1, 7, 0
'on Tuesday', 2, 0, 9, 11, 0
'Australia to', 2, 0, 2, 10, 0
'should be', 2, 0, 6, 11, 0
'be coming', 2, 0, 3, 14, 0
'best for', 2, 0, 9, 13, 0
'support are', 2, 0, 6, 15, 0
'be the', 2, 0, 4, 13, 0
'first defense', 2, 0, 17, 25, 0
'loss and', 2, 0, 11, 27, 0
'they keep', 2, 0, 5, 8, 0
'five times', 2, 0, 3, 8, 0
'South Florida', 2, 1, 8, 10, 0
'contest on', 2, 0, 4, 7, 0
'person said', 2, 0, 1, 13, 0
'seventh in', 2, 0, 5, 10, 0
'to score', 2, 0, 2, 5, 0
'Minnesota took', 2, 0, 0, 10, 0
'of her', 2, 0, 13, 17, 0
'gold medal', 2, 0, 21, 25, 0
'must as', 2, 0, 4, 12, 0
'an honor', 2, 0, 11, 13, 0
'- his', 2, 0, 1, 17, 0
'regain its', 2, 0, 4, 8, 0
'for the', 2, 0, 5, 10, 0
'NFC West', 2, 1, 16, 23, 0
'get you', 2, 0, 12, 16, 0
'be on', 2, 0, 3, 8, 0
'experience on', 2, 0, 5, 22, 0
'- the', 2, 0, 7, 20, 0
'fantastic game', 2, 0, 4, 13, 0
'to be', 2, 0, 2, 10, 0
'happy to', 2, 0, 7, 13, 0
'when the', 2, 0, 19, 26, 0
'miss a', 2, 0, 11, 19, 0
'different teams', 2, 0, 5, 13, 0
'I speak', 2, 0, 5, 12, 0
'secure promotion', 2, 0, 5, 18, 0
'Los Angeles', 2, 1, 4, 13, 0
'with Stuttgart', 2, 0, 6, 8, 0
'League in', 2, 0, 15, 27, 0
'at a', 2, 0, 9, 13, 0
'second half', 2, 0, 12, 21, 0
'Toon boss', 2, 0, 1, 26, 0
'his scuffle', 2, 0, 7, 26, 0
'a US', 2, 0, 12, 18, 0
'come together', 2, 0, 11, 17, 0
"''You have", 2, 0, 0, 34, 0
'and The', 2, 0, 10, 14, 0
'has full', 2, 0, 1, 15, 0
'play Sunday', 2, 0, 7, 18, 0
'a team', 2, 0, 5, 11, 0
'her from', 2, 0, 8, 22, 0
'has finally', 2, 0, 4, 25, 0
'the mark', 2, 0, 6, 10, 0
'against the', 2, 0, 8, 29, 0
'folks who', 2, 0, 1, 16, 0
'the Rio', 2, 0, 0, 16, 0
'They also', 2, 0, 0, 7, 0
'with their', 2, 0, 8, 19, 0
'Birmingham Grand', 2, 1, 17, 22, 0
'of a', 2, 0, 5, 9, 0
'with them', 2, 0, 18, 20, 0
'being one', 2, 0, 13, 25, 0
'on Monday', 2, 0, 10, 17, 0
'strugglers Aston', 2, 0, 5, 15, 0
'the Fever', 2, 0, 4, 7, 0
'in Italy', 2, 0, 3, 14, 0
'as a', 2, 0, 6, 9, 0
'in perfect', 2, 0, 3, 6, 0
'"He\'s strong', 2, 0, 0, 13, 0
'the eighth', 2, 0, 6, 16, 0
'in Birmingham', 2, 0, 22, 24, 0
'of players', 2, 0, 3, 9, 0
'match on', 2, 0, 11, 16, 0
'and knocked', 2, 0, 5, 17, 0
'playoff debut', 2, 0, 1, 11, 0
'rung or', 2, 0, 7, 12, 0
'a fed-up', 2, 0, 6, 15, 0
'Celtics look', 2, 0, 2, 27, 0
'spare opened', 2, 0, 6, 15, 0
'everything I', 2, 0, 3, 6, 0
"He's averaged", 2, 0, 0, 3, 0
'Bay City', 2, 1, 7, 14, 0
'shooting for', 2, 0, 2, 6, 0
'The Sporting', 2, 1, 11, 22, 0
'already diagnosed', 2, 0, 3, 14, 0
'will be', 2, 0, 2, 10, 0
'" coach', 2, 0, 0, 5, 0
'games they', 2, 0, 16, 36, 0
'their first', 2, 0, 11, 15, 0
'won the', 2, 0, 2, 8, 0
'charge after', 2, 0, 10, 21, 0
'how the', 2, 0, 6, 18, 0
'in scoring', 2, 0, 7, 17, 0
'to win', 2, 0, 1, 21, 0
'feather that', 2, 0, 1, 30, 0
'really testing', 2, 0, 10, 26, 0
'coast when', 2, 0, 4, 10, 0
'featured twice', 2, 0, 2, 27, 0
'that a', 2, 0, 7, 20, 0
'Angeles Lakers', 2, 1, 11, 16, 0
'fact that', 2, 0, 4, 13, 0
'PBS after', 2, 0, 6, 17, 0
'Cup tie', 2, 0, 9, 18, 0
'leaving early', 2, 0, 6, 10, 0
'watch: Left', 2, 0, 3, 8, 0
'his knee', 2, 0, 5, 14, 0
'also won', 2, 0, 7, 11, 0
'chosen by', 2, 0, 9, 18, 0
'by the', 2, 0, 16, 23, 0
'its belief', 2, 0, 2, 12, 0
'that the', 2, 0, 15, 29, 0
'more than', 2, 0, 8, 12, 0
'Fever can', 2, 0, 11, 18, 0
'is averaging', 2, 0, 0, 3, 0
'part ways', 2, 0, 13, 24, 0
'an approach', 2, 0, 22, 29, 0
'from Bordeaux', 2, 0, 0, 2, 0
'number from', 2, 0, 5, 11, 0
'Welcome to', 2, 0, 3, 11, 0
'one to', 2, 0, 4, 22, 0
'anybody else', 2, 0, 10, 12, 0
'hay downfield', 2, 0, 8, 18, 0
'surrounded himself', 2, 0, 1, 6, 0
'that the', 2, 0, 12, 16, 0
'to keep', 2, 0, 3, 11, 0
'player to', 2, 0, 4, 9, 0
'back-to-back titles', 2, 0, 11, 19, 0
'done in', 2, 0, 9, 14, 0
'than at', 2, 0, 8, 17, 0
'it done', 2, 0, 6, 8, 0
'striking twice', 2, 0, 0, 22, 0
'support group', 2, 0, 1, 17, 0
'his first', 2, 0, 2, 5, 0
'Thursday night', 2, 0, 3, 5, 0
'Buccaneers in', 2, 0, 12, 18, 0
'rest of', 2, 0, 4, 10, 0
'her greatest', 2, 0, 7, 12, 0
'for a', 2, 0, 11, 19, 0
'to strengthen', 2, 0, 5, 17, 0
'World Cup', 2, 1, 6, 9, 0
'by far', 2, 0, 10, 12, 0
'southern city', 2, 0, 24, 29, 0
'break as', 2, 0, 7, 17, 0
'long on', 2, 0, 10, 14, 0
'club and', 2, 0, 17, 21, 0
'The After', 2, 1, 11, 14, 0
'lasted for', 2, 0, 2, 18, 0
'well at', 2, 0, 17, 23, 0
'fourth Australian', 2, 0, 3, 12, 0
'two touchdowns', 2, 0, 17, 19, 0
'series overall', 2, 0, 9, 11, 0
'only world', 2, 0, 4, 12, 0
"wasn't picked", 2, 0, 4, 6, 0
'that talent', 2, 0, 2, 24, 0
'waive the', 2, 0, 4, 8, 0
'the removal', 2, 0, 27, 33, 0
'to this', 2, 0, 6, 17, 0
'progress here', 2, 0, 11, 22, 0
'carry-on bag', 2, 0, 9, 11, 0
'with the', 2, 0, 7, 10, 0
'of an', 2, 0, 24, 30, 0
'is in', 2, 0, 5, 13, 0
'of fellow', 2, 0, 2, 17, 0
'to become', 2, 0, 10, 42, 0
'to the', 2, 0, 5, 15, 0
'improve our', 2, 0, 13, 17, 0
'Lakers have', 2, 0, 17, 29, 0
'Jungle blaring', 2, 0, 6, 11, 0
'at the', 2, 0, 15, 19, 0
'Falcons know', 2, 0, 1, 12, 0
'and putting', 2, 0, 7, 19, 0
'despite their', 2, 0, 5, 9, 0
'hard act', 2, 0, 15, 19, 0
'"It\'s not', 2, 0, 2, 7, 0
'that form', 2, 0, 6, 23, 0
'as his', 2, 0, 24, 36, 0
"So it's", 2, 0, 0, 14, 0
'decisive Game', 2, 0, 36, 42, 0
'of half-time', 2, 0, 27, 29, 0
"''I wanted", 2, 0, 0, 4, 0
"'' she", 2, 0, 0, 3, 0
"authorities' security", 2, 0, 7, 14, 0
'to The', 2, 0, 7, 16, 0
'England sports', 2, 0, 8, 11, 0
'giant slalom', 2, 0, 8, 10, 0
'the Chicago', 2, 0, 19, 22, 0
'an injection', 2, 0, 1, 7, 0
'for a', 2, 0, 5, 21, 0
'giving San', 2, 0, 0, 15, 0
'said immediately', 2, 0, 2, 10, 0
'player who', 2, 0, 19, 30, 0
'who scored', 2, 0, 20, 30, 0
'was really', 2, 0, 1, 14, 0
'News that', 2, 0, 11, 19, 0
'for FOXSports', 2, 0, 8, 10, 0
'immediate past', 2, 0, 3, 10, 0
'floated past', 2, 0, 3, 30, 0
'opener was', 2, 0, 3, 29, 0
'football club', 2, 0, 4, 6, 0
'strengths with', 2, 0, 9, 23, 0
'now only', 2, 0, 15, 35, 0
'as well', 2, 0, 0, 15, 0
'Australian Open', 2, 1, 4, 12, 0
'has made', 2, 0, 1, 11, 0
'of his', 2, 0, 5, 21, 0
'his left', 2, 0, 16, 21, 0
'me leaving', 2, 0, 5, 10, 0
'test run', 2, 0, 9, 12, 0
'an open', 2, 0, 3, 14, 0
'unbelievable only', 2, 0, 12, 19, 0
'to providing', 2, 0, 2, 6, 0
'could almost', 2, 0, 2, 14, 0
'Atalanta and', 2, 0, 13, 26, 0
'second seed', 2, 0, 1, 18, 0
'dance crown', 2, 0, 8, 18, 0
'allowed goals', 2, 0, 1, 10, 0
'a facemask', 2, 0, 24, 26, 0
'when a', 2, 0, 5, 15, 0
'Giants may', 2, 0, 1, 14, 0
'on the', 2, 0, 8, 24, 0
'in Chile', 2, 0, 3, 15, 0
'as he', 2, 0, 11, 26, 0
'the court', 2, 0, 8, 14, 0
'meeting of', 2, 0, 8, 18, 0
'had an', 2, 0, 20, 29, 0
'is the', 2, 0, 2, 19, 0
'seven consecutive', 2, 0, 6, 16, 0
"''I was", 2, 0, 0, 9, 0
'that was', 2, 0, 1, 5, 0
'him in', 2, 0, 14, 36, 0
'be the', 2, 0, 12, 18, 0
'yesterday yet', 2, 0, 3, 24, 0
'other major', 2, 0, 7, 15, 0
'the club', 2, 0, 14, 19, 0
'life and', 2, 0, 16, 21, 0
'and innovative', 2, 0, 10, 12, 0
'was time', 2, 0, 1, 8, 0
'the victims', 2, 0, 7, 14, 0
'"It is', 2, 0, 0, 14, 0
'ex-Inter man', 2, 0, 15, 25, 0
'a third-minute', 2, 0, 7, 10, 0
'second clear', 2, 0, 7, 11, 0
'a Super', 2, 0, 24, 44, 0
'so we', 2, 0, 0, 12, 0
'of the', 2, 0, 5, 10, 0
'complete a', 2, 0, 3, 12, 0
'spot of', 2, 0, 8, 12, 0
'return from', 2, 0, 14, 23, 0
'quickly filled', 2, 0, 3, 18, 0
'team of', 2, 0, 4, 8, 0
'be making', 2, 0, 4, 9, 0
'who argued', 2, 0, 11, 14, 0
'every Lakers', 2, 0, 9, 12, 0
'of "philosophical', 2, 0, 5, 8, 0
'that point', 2, 0, 8, 10, 0
'had a', 2, 0, 3, 6, 0
'Fanhouse and', 2, 0, 9, 22, 0
'keep his', 2, 0, 3, 11, 0
'World Cup', 2, 1, 2, 14, 0
'have also', 2, 0, 2, 13, 0
'that causes', 2, 0, 2, 5, 0
'male college', 2, 0, 2, 19, 0
'to the', 2, 0, 2, 19, 0
'as well', 2, 0, 9, 25, 0
"''I am", 2, 0, 0, 9, 0
'passed on', 2, 0, 2, 7, 0
'champion Huskies', 2, 0, 9, 11, 0
'columnist at', 2, 0, 6, 22, 0
'state and', 2, 0, 0, 9, 0
"'' The", 2, 0, 0, 8, 0
'in last', 2, 0, 4, 14, 0
'back to', 2, 0, 31, 42, 0
'best of', 2, 0, 6, 13, 0
'Broncos in', 2, 0, 13, 16, 0
'for an', 2, 0, 8, 16, 0
'by defending', 2, 0, 4, 10, 0
'company with', 2, 0, 1, 6, 0
'growing interest', 2, 0, 5, 15, 0
'downward dip', 2, 0, 11, 13, 0
'in prime', 2, 0, 5, 16, 0
'the Celtics', 2, 0, 8, 10, 0
'that this', 2, 0, 9, 24, 0
'only players', 2, 0, 8, 18, 0
"Arsenal's clash", 2, 0, 21, 30, 0
'comes in', 2, 0, 2, 24, 0
'have to', 2, 0, 14, 17, 0
'winning fans', 2, 0, 9, 11, 0
'put this', 2, 0, 2, 17, 0
'to watch:', 2, 0, 2, 8, 0
'and get', 2, 0, 4, 8, 0
"and Newell's", 2, 0, 21, 25, 0
'one at', 2, 0, 7, 13, 0
'on Tuesday', 2, 0, 24, 27, 0
'Once again', 2, 0, 0, 2, 0
'to take', 2, 0, 1, 7, 0
'playing well', 2, 0, 3, 7, 0
'a lot', 2, 0, 10, 14, 0
'looking to', 2, 0, 2, 25, 0
'whacked at', 2, 0, 1, 17, 0
'more tournaments', 2, 0, 11, 36, 0
'a privilege', 2, 0, 2, 10, 0
"''I don't", 2, 0, 0, 12, 0
'of delicate', 2, 0, 2, 21, 0
'One club', 2, 0, 10, 13, 0
'Cup qualifiers', 2, 0, 9, 16, 0
'The leaders', 2, 0, 1, 18, 0
"''He had", 2, 0, 0, 10, 0
'from Lansing', 2, 0, 4, 6, 0
'fourth-quarter rally', 2, 0, 4, 29, 0
'this year', 2, 0, 11, 13, 0
'the trio', 2, 0, 1, 13, 0
'The Celtics', 2, 1, 0, 3, 0
'fire of', 2, 0, 4, 13, 0
'is better', 2, 0, 5, 20, 0
'for his', 2, 0, 18, 22, 0
'teammate is', 2, 0, 6, 34, 0
'nice feeling', 2, 0, 2, 7, 0
'FOX NFL', 2, 1, 4, 7, 0
'need contributions', 2, 0, 1, 8, 0
'scorer at', 2, 0, 2, 5, 0
'left ankle', 2, 0, 12, 14, 0
'defense of', 2, 0, 18, 25, 0
'list and', 2, 0, 12, 24, 0
'to the', 2, 0, 5, 22, 0
'promotion back', 2, 0, 6, 18, 0
'Manchester United', 2, 1, 10, 20, 0
'the Indiana', 2, 0, 24, 27, 0
'the Lynx', 2, 0, 5, 14, 0
'would be', 2, 0, 3, 15, 0
'not a', 2, 0, 1, 6, 0
'like to', 2, 0, 9, 27, 0
'points clear', 2, 0, 8, 27, 0
'of the', 2, 0, 10, 13, 0
'to a', 2, 0, 14, 30, 0
'done at', 2, 0, 17, 27, 0
'they did', 2, 0, 1, 19, 0
'on the', 2, 0, 17, 20, 0
"joining Ottawa's", 2, 0, 0, 18, 0
'event on', 2, 0, 10, 13, 0
"Saints' bounties", 2, 0, 8, 11, 0
'lost in', 2, 0, 2, 20, 0
'Dallas Fort-Worth', 2, 1, 3, 20, 0
'playoffs this', 2, 0, 12, 15, 0
'big football', 2, 0, 5, 11, 0
'over his', 2, 0, 3, 6, 0
'great shape', 2, 0, 2, 17, 0
'best start', 2, 0, 25, 36, 0
'expect big', 2, 0, 1, 14, 0
'Each player', 2, 0, 0, 6, 0
'the world', 2, 0, 3, 8, 0
'World Cup', 2, 1, 12, 21, 0
'has a', 2, 0, 9, 12, 0
'departure are', 2, 0, 4, 11, 0
'young team', 2, 0, 3, 5, 0
'a record-setting', 2, 0, 9, 11, 0
'injury as', 2, 0, 19, 23, 0
'points against', 2, 0, 10, 14, 0
'took more', 2, 0, 3, 15, 0
'in the', 2, 0, 22, 29, 0
'"All the', 2, 0, 0, 10, 0
'off a', 2, 0, 14, 25, 0
'months on', 2, 0, 9, 13, 0
'was just', 2, 0, 1, 12, 0
'Clemson University', 2, 1, 5, 18, 0
'should be', 2, 0, 1, 6, 0
'she said', 2, 0, 1, 3, 0
'do Sul', 2, 0, 3, 16, 0
'be the', 2, 0, 2, 7, 0
'because of', 2, 0, 13, 18, 0
'the last', 2, 0, 3, 14, 0
'former European', 2, 0, 1, 5, 0
'will be', 2, 0, 1, 10, 0
'by an', 2, 0, 14, 19, 0
'Salt Lake', 2, 1, 1, 21, 0
'seasons as', 2, 0, 9, 26, 0
'behind the', 2, 0, 10, 18, 0
"''We just", 2, 0, 0, 6, 0
'energy that', 2, 0, 17, 24, 0
'hit with', 2, 0, 14, 26, 0
'the stadium', 2, 0, 12, 18, 0
'white glove', 2, 0, 13, 26, 0
"didn't like", 2, 0, 1, 5, 0
'straight victory', 2, 0, 32, 36, 0
'encouraged by', 2, 0, 4, 15, 0
'had given', 2, 0, 2, 25, 0
'Leeds yesterday', 2, 0, 19, 21, 0
'but we', 2, 0, 10, 24, 0
'required of', 2, 0, 7, 11, 0
'Grizzlies owner', 2, 0, 1, 20, 0
'his emerging', 2, 0, 5, 8, 0
'this tragedy', 2, 0, 16, 18, 0
'again vs', 2, 0, 19, 21, 0
'together to', 2, 0, 12, 17, 0
'managed to', 2, 0, 2, 17, 0
'Woodhead is', 2, 0, 7, 17, 0
'the stronger', 2, 0, 0, 6, 0
'pregame routines', 2, 0, 29, 31, 0
'was to', 2, 0, 23, 26, 0
'reached agreement', 2, 0, 1, 7, 0
'I was', 2, 0, 7, 13, 0
'the cusp', 2, 0, 4, 26, 0
'quitter or', 2, 0, 8, 11, 0
'a scramble', 2, 0, 5, 21, 0
'post-match comments', 2, 0, 6, 10, 0
'interested in', 2, 0, 6, 10, 0
'studies and', 2, 0, 15, 20, 0
'that tips', 2, 0, 11, 33, 0
'tried to', 2, 0, 7, 14, 0
'baseball for', 2, 0, 3, 12, 0
'recently acquired', 2, 0, 2, 27, 0
'difficult situation', 2, 0, 2, 12, 0
'high jump', 2, 0, 1, 18, 0
'been knocked', 2, 0, 19, 25, 0
'the teams', 2, 0, 4, 18, 0
'did after', 2, 0, 6, 24, 0
'without really', 2, 0, 9, 26, 0
'our support', 2, 0, 0, 17, 0
'a community', 2, 0, 3, 20, 0
'seconds left', 2, 0, 1, 11, 0
'set before', 2, 0, 22, 27, 0
'facing Baltimore', 2, 0, 11, 16, 0
'in the', 2, 0, 19, 27, 0
'turning at', 2, 0, 18, 22, 0
'fire at', 2, 0, 8, 13, 0
'another level', 2, 0, 9, 14, 0
'trio won', 2, 0, 2, 13, 0
"''Being in", 2, 0, 0, 20, 0
'shooting over', 2, 0, 2, 6, 0
'comes after', 2, 0, 2, 22, 0
'hamstring injury', 2, 0, 19, 21, 0
'fully fit', 2, 0, 18, 20, 0
'a world', 2, 0, 1, 13, 0
'league championship', 2, 0, 6, 8, 0
'respect to', 2, 0, 15, 29, 0
'he can', 2, 0, 5, 12, 0
'signature by', 2, 0, 9, 21, 0
'national TV', 2, 0, 7, 10, 0
'boos from', 2, 0, 5, 25, 0
'win for', 2, 0, 7, 12, 0
'back all', 2, 0, 13, 22, 0
'relieve nerve', 2, 0, 4, 7, 0
"Britain's European", 2, 1, 7, 21, 0
'titles and', 2, 0, 12, 25, 0
"Cavaliers' first", 2, 0, 3, 8, 0
'Twitter @nancygay', 2, 0, 3, 5, 0
'LIVE interview', 2, 0, 21, 26, 0
'of it', 2, 0, 12, 14, 0
'going to', 2, 0, 4, 14, 0
'expressing sympathies', 2, 0, 7, 9, 0
'three places', 2, 0, 33, 35, 0
'of fitful', 2, 0, 19, 33, 0
'the Dane', 2, 0, 12, 27, 0
'have to', 2, 0, 2, 20, 0
'a break', 2, 0, 6, 8, 0
'fifth-round slot', 2, 0, 5, 22, 0
'get a', 2, 0, 6, 24, 0
'of the', 2, 0, 7, 17, 0
'three of', 2, 0, 1, 14, 0
'closely with', 2, 0, 4, 12, 0
'horses and', 2, 0, 6, 14, 0
'and expressed', 2, 0, 9, 19, 0
'great achievement', 2, 0, 3, 5, 0
'child support', 2, 0, 15, 20, 0
'pacing the', 2, 0, 17, 26, 0
'hard-nosed competitors', 2, 0, 1, 6, 0
'sell the', 2, 0, 3, 6, 0
'his last', 2, 0, 5, 9, 0
'omitted for', 2, 0, 13, 22, 0
'can shoot', 2, 0, 23, 27, 0
'that at', 2, 0, 6, 9, 0
'make the', 2, 0, 7, 10, 0
'brother of', 2, 0, 0, 6, 0
'be charged', 2, 0, 9, 14, 0
'match between', 2, 0, 1, 29, 0
'his eyes', 2, 0, 7, 15, 0
'lead the', 2, 0, 4, 17, 0
'play basketball', 2, 0, 3, 9, 0
'more aggressive', 2, 0, 9, 14, 0
'try to', 2, 0, 3, 14, 0
"that I'm", 2, 0, 4, 21, 0
'that came', 2, 0, 2, 14, 0
'given the', 2, 0, 3, 25, 0
"and who's", 2, 0, 7, 11, 0
'really need', 2, 0, 11, 18, 0
'sign me', 2, 0, 10, 19, 0
'expecting a', 2, 0, 2, 30, 0
'seasons on', 2, 0, 7, 12, 0
'discipline in', 2, 0, 4, 8, 0
'better running', 2, 0, 5, 16, 0
'Great Britain', 2, 1, 17, 23, 0
'I went', 2, 0, 1, 22, 0
'only driver', 2, 0, 1, 9, 0
'points in', 2, 0, 6, 32, 0
'not be', 2, 0, 2, 15, 0
'he told', 2, 0, 5, 8, 0
'season-ending knee', 2, 0, 17, 23, 0
'to shake', 2, 0, 12, 25, 0
'record straight', 2, 0, 4, 23, 0
'scored from', 2, 0, 16, 24, 0
'first major-league', 2, 0, 2, 8, 0
'cut Notre', 2, 0, 18, 24, 0
'and British', 2, 0, 14, 21, 0
'you to', 2, 0, 6, 10, 0
'to do', 2, 0, 5, 9, 0
'The Olympic', 2, 1, 0, 31, 0
'World Cup', 2, 1, 3, 20, 0
'he said', 2, 0, 1, 3, 0
'linebacker vowed', 2, 0, 3, 12, 0
'the audience', 2, 0, 1, 6, 0
'consecutive Tour', 2, 0, 7, 16, 0
'has averaged', 2, 0, 1, 4, 0
'which thumped', 2, 0, 10, 23, 0
'the lead', 2, 0, 10, 12, 0
'only to', 2, 0, 1, 6, 0
'confidence that', 2, 0, 6, 20, 0
'Green Bay', 2, 1, 9, 17, 0
'only unveiled', 2, 0, 8, 17, 0
'play in', 2, 0, 5, 9, 0
'included the', 2, 0, 3, 8, 0
'for him', 2, 0, 5, 25, 0
'made a', 2, 0, 7, 22, 0
'a U', 2, 0, 16, 18, 0
'knocked by', 2, 0, 20, 25, 0
'FIFA president', 2, 0, 16, 22, 0
'winger is', 2, 0, 16, 24, 0
'to lift', 2, 0, 16, 35, 0
'after beating', 2, 0, 9, 26, 0
'athlete of', 2, 0, 8, 19, 0
'the Formula', 2, 0, 4, 9, 0
'most exciting', 2, 0, 23, 33, 0
'made that', 2, 0, 6, 14, 0
'Olympic gold', 2, 0, 5, 8, 0
'throw his', 2, 0, 6, 9, 0
'European outdoors', 2, 0, 12, 18, 0
'a quarterback', 2, 0, 11, 19, 0
'on the', 2, 0, 15, 19, 0
'a great', 2, 0, 1, 16, 0
'was clearly', 2, 0, 4, 10, 0
"Britain's sprint", 2, 0, 5, 8, 0
'excitement within', 2, 0, 9, 13, 0
'than a', 2, 0, 9, 12, 0
'I was', 2, 0, 8, 10, 0
'both legs', 2, 0, 6, 14, 0
'can end', 2, 0, 12, 18, 0
'and is', 2, 0, 14, 26, 0
'represented France', 2, 0, 21, 25, 0
'The New', 2, 1, 0, 4, 0
'it for', 2, 0, 3, 8, 0
'I could', 2, 0, 2, 6, 0
'honor since', 2, 0, 16, 20, 0
'for the', 2, 0, 4, 7, 0
'no defending', 2, 0, 1, 4, 0
'they visit', 2, 0, 12, 27, 0
'I had', 2, 0, 3, 8, 0
'dangerous running', 2, 0, 4, 13, 0
'not on', 2, 0, 9, 13, 0
'The details', 2, 0, 0, 5, 0
'to prevail', 2, 0, 2, 10, 0
'outplayed Brady', 2, 0, 1, 7, 0
'the intensity', 2, 0, 2, 10, 0
'a tie', 2, 0, 4, 9, 0
'Salvador and', 2, 0, 0, 13, 0
'the Celtics', 2, 0, 12, 19, 0
'defending here', 2, 0, 2, 4, 0
'runaway World', 2, 0, 1, 14, 0
"so that's", 2, 0, 0, 5, 0
'through to', 2, 0, 12, 20, 0
'another team', 2, 0, 8, 15, 0
'absence in', 2, 0, 8, 11, 0
'will remain', 2, 0, 4, 23, 0
"who's still", 2, 0, 8, 11, 0
'The status', 2, 0, 0, 17, 0
'the improved', 2, 0, 8, 24, 0
'is also', 2, 0, 2, 11, 0
'our league', 2, 0, 14, 17, 0
'Championship table', 2, 0, 19, 21, 0
'last time', 2, 0, 26, 35, 0
'wide receiver', 2, 0, 1, 29, 0
'arrears with', 2, 0, 6, 11, 0
'Warner Cable', 2, 1, 9, 31, 0
'have won', 2, 0, 9, 36, 0
"I'm just", 2, 0, 0, 3, 0
'third for', 2, 0, 6, 13, 0
'go beyond', 2, 0, 9, 17, 0
'conditions necessary', 2, 0, 11, 19, 0
'website has', 2, 0, 3, 22, 0
'Twitter account', 2, 0, 5, 9, 0
'general studies', 2, 0, 10, 15, 0
'morning for', 2, 0, 7, 12, 0
'has done', 2, 0, 16, 27, 0
'is going', 2, 0, 3, 7, 0
'speed and', 2, 0, 15, 18, 0
'be catching', 2, 0, 4, 17, 0
'have no', 2, 0, 2, 9, 0
'that I', 2, 0, 18, 24, 0
'left hamstring', 2, 0, 18, 21, 0
'to their', 2, 0, 22, 32, 0
'two or', 2, 0, 11, 16, 0
'was reaching', 2, 0, 1, 11, 0
'out of', 2, 0, 4, 14, 0
'and stay', 2, 0, 6, 12, 0
"he's already", 2, 0, 8, 25, 0
'have no', 2, 0, 5, 35, 0
'for what', 2, 0, 3, 18, 0
'are in', 2, 0, 3, 10, 0
'sprint title', 2, 0, 4, 29, 0
'York Liberty', 2, 1, 8, 10, 0
'bid to', 2, 0, 7, 18, 0
'New England', 2, 1, 0, 13, 0
'to the', 2, 0, 2, 10, 0
'at Stamford', 2, 0, 19, 22, 0
"Side Story''", 2, 1, 14, 17, 0
'with a', 2, 0, 17, 24, 0
'all in', 2, 0, 0, 10, 0
'host on', 2, 0, 5, 11, 0
'support checks', 2, 0, 16, 20, 0
'someone comes', 2, 0, 1, 24, 0
'this is', 2, 0, 6, 13, 0
'an underwhelming', 2, 0, 13, 21, 0
'the club', 2, 0, 3, 27, 0
'had attempted', 2, 0, 3, 14, 0
'fantastic temperament', 2, 0, 3, 5, 0
'flat-out admonishing', 2, 0, 8, 14, 0
'a home', 2, 0, 5, 21, 0
'for wearing', 2, 0, 5, 13, 0
'My condolences', 2, 0, 0, 7, 0
'It means', 2, 0, 0, 34, 0
'sang a', 2, 0, 3, 11, 0
'spoke on', 2, 0, 0, 6, 0
'against Championship', 2, 0, 8, 21, 0
'WNBA championship', 2, 0, 17, 22, 0
'the Nordic', 2, 0, 19, 29, 0
'long and', 2, 0, 6, 21, 0
'are capable', 2, 0, 10, 14, 0
'the most', 2, 0, 12, 19, 0
'who is', 2, 0, 0, 11, 0
'minor penalties', 2, 0, 12, 27, 0
'interspersed with', 2, 0, 3, 6, 0
'best in', 2, 0, 6, 20, 0
'the Green', 2, 0, 3, 13, 0
'shot went', 2, 0, 3, 6, 0
'top LSU', 2, 0, 6, 9, 0
'the same', 2, 0, 1, 9, 0
'hamstring injury', 2, 0, 25, 27, 0
'so we', 2, 0, 12, 17, 0
'goal with', 2, 0, 11, 23, 0
'before the', 2, 0, 14, 29, 0
'team pursuit', 2, 0, 5, 15, 0
'and on', 2, 0, 13, 16, 0
'when they', 2, 0, 5, 10, 0
'on security', 2, 0, 13, 20, 0
'that just', 2, 0, 8, 14, 0
'the sport', 2, 0, 5, 11, 0
'than anything', 2, 0, 10, 22, 0
'their most', 2, 0, 1, 14, 0
'have the', 2, 0, 6, 24, 0
'new players', 2, 0, 20, 26, 0
'he had', 2, 0, 17, 25, 0
'meet in', 2, 0, 12, 26, 0
'do that', 2, 0, 11, 13, 0
'for us', 2, 0, 6, 10, 0
'the lad', 2, 0, 4, 13, 0
'to be', 2, 0, 3, 13, 0
'of if', 2, 0, 4, 10, 0
'a decade', 2, 0, 10, 12, 0
'his mother', 2, 0, 4, 12, 0
'for both', 2, 0, 4, 9, 0
'has now', 2, 0, 4, 22, 0
'added three', 2, 0, 18, 32, 0
'a football', 2, 0, 10, 21, 0
"'' she", 2, 0, 0, 3, 0
'be out', 2, 0, 6, 13, 0
